"Traced_NHSNUMBER","DateOfBirth","PatientFirstName","PatientOtherName","PatientSurname","PatientAddress_Line1","PatientAddress_Line2","PatientAddress_Line3","PatientAddress_Line4","PatientAddress_Line5","PatientAddress_Postcode","GPPracticeCode","Practice_Name","contact_telephone","mobile","landline","oslaua","ccg","Flag_Chemo_Radiotherapy","Flag_Respiratory","Flag_HaematologicalCancers","Flag_PregnantWithCongentialHeartDefect","Flag_Transplant","Flag_RareDiseases","gender","Flag_PDSInformallyDeceased","oscty","live_in_england","first_name","middle_name","last_name","city","address_l1","address_l2","county","postcode","nhs_number","carry_supplies","reference_id","full_dob","session_id","csrf_token","phone_number_calls","phone_number_texts","contact","know_nhs_number","check_answers_seen","nhs_letter","basic_care_needs","dietary_requirements","medical_conditions","essential_supplies","updated_at","referenceid","unixtimestamp","created_at","ivr_nhs_number","ivr_postcode","ivr_dob","ivr_customer_callling_number","ivr_current_item_id","ivr_transfer","ivr_fallback_time","ivr_nhs_known","ivr_contact_id","ivr_preferred_phone_number","ivr_phone_number_calls","ivr_postal_code_verified","ivr_delivery_supplies","ivr_carry_supplies","ivr_have_help","ivr_call_timestamp","ivr_umet_needs"
"5918784928","20060903","Love","Emard","Windler","Studio 0Damien via","West Chloeport","Martin highway","Chelmick","Shropshire","AL4 9NY","C86015","THE ROSSINGTON PRACTICE","01302 868421","09067 716967","06351 28399","Shropshire","01F","0","1","0","0","0","1","2","1","Chelmick","no","Love","Emard","Windler","Chelmick","Studio 61xPoole street","Stewart brooks","Shropshire","G6W 3DP","5918784928","yes","20200401-373260-A2151F","2006-04-21","f10bb4dbac8f44aa96de749cedf5bc00","3cfb2eb440ee48f5be478f30bbe3c560","07368 71833","01354611813","tgohuyr@js.khf","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","no","no","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","2007-08-07 07:20:58","20200401-373260-A2151F","1977-08-31 16:17:51","1989-10-20 03:24:43","5918784928","N2K 8SP","2006-06-14","03573769800","17","FALSE","8","no","31621675-147c-48cf-8a7c-e09440ae3736","+44(0)4514187556","07368 71833","FALSE","TRUE","TRUE","FALSE","1977-05-16 21:16:15",NA
"9138264665","20060518","Reid","Leticia","Konopelski","Flat 50xLauren heights","North Kayleighbury","Martin parkways","Burmarsh","Kent","CF63 2HU","M89601","THE JACEY PRACTICE","0121 7459333","02438 822150","(03130) 35082","Kent","00L","0","1","0","1","0","0",NA,"0","Burmarsh","yes","Reid","Leticia","Konopelski","Burmarsh","2 Marilyn cliff","Mohammed grove","Kent","KY4 0WJ","9138264665","no","20200410-946484-1D5342","2006-04-23","245a9cd1ecd34dd98341bcdedb4aa17d","3ae14a049a6543e28f68bb1857d16b1e","(01773) 979200","03913 143194","xd@shndxrz.hcf","YES, I KNOW MY NHS NUMBER","TRUE","no","no","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","1995-03-31 09:08:55","20200410-946484-1D5342","2013-02-18 02:34:24","1989-03-17 17:56:19","9138264665","JE59 0JU","2006-05-16","+44(0)0159 62473","90","TRUE","8","yes","0a9fc863-c990-4ee4-b68b-d4340449b02d","+44(0)6092 048209","(01773) 979200","FALSE","TRUE","TRUE","FALSE","1971-05-09 21:55:21",NA
"1011322373","20050929","Era","Heaney","O'Kon-Stroman","8 McKenzie meadow","North Garyside","Connolly manors","Trewen","Sir Ddinbych - Denbighshire","TN27 0RJ","M83700","FIVE TOWNS GP SURGERY","01782 222920","0387964287","(01519) 94121","Sir Ddinbych - Denbighshire","03F","0","0","0","1","1","1",NA,"1","Trewen","no","Era","Heaney","O'Kon-Stroman","Trewen","Studio 05Sarah skyway","Akhtar spring","Sir Ddinbych - Denbighshire","L89 1JP","1011322373","yes","20200412-395037-2E8259","2005-11-10","084b6c12a1644cb28b568231c464ee0e","b0faba84e15b418c90f51d7f83b2db4d","05294 904245","(04215) 264566","npqu@ayctvzi.yag","YES, I KNOW MY NHS NUMBER","FALSE","no","no","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","1994-12-16 13:45:07","20200412-395037-2E8259","2012-05-19 20:35:55","2017-08-26 01:32:47","1011322373","S19 1UR","2005-12-25","+44(0)0759 59409","69","FALSE","2","yes","b084e75e-75ee-4a7e-8998-41b14f2e3d58","+44(0)419140489","05294 904245","FALSE","TRUE","FALSE","FALSE","1976-11-12 17:12:25",NA
"1295468233","20060502","Floyd","Lueilwitz","Keeling-Koss","Studio 24PMark lakes","Vanessaport","Bradley lakes","Llanishen","Caerdydd - Cardiff","LE12 9RY","N85015","DEVANEY MED CTR","0151 6524281","02535 78646","+44(0)0348 207058","Caerdydd - Cardiff","11J","1","1","0","1","1","1","9","1","Llanishen","yes","Floyd","Lueilwitz","Keeling-Koss","Llanishen","Studio 10Nicola shores","Caroline walk","Caerdydd - Cardiff","NW2 5FB","1295468233","no","20200420-467559-2BD887","2006-08-05","00aabc1a32da4471977ac37abdee633b","ac9c0ca658f347a794b27d2b61d83189","04406 113124","(02742) 099139","vzlg@gzp.ejm","YES, I KNOW MY NHS NUMBER","TRUE","yes","yes","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","2016-10-01 15:04:20","20200420-467559-2BD887","1988-06-16 01:52:17","1970-05-11 03:10:29","1295468233","EN7A 8SW","2007-04-03","01069 366448","89","FALSE","9","no","207d45bc-2cd4-48e6-bea7-5610dbcff482","01189 525789","04406 113124","TRUE","TRUE","FALSE","TRUE","2002-04-17 16:59:05",NA
"2715100361","20061114","Channing","Herman","Treutel-Hamill","Studio 6Irene oval","South Susan","Wheeler walks","Lower Fold","Lancashire","CT19 4HQ","W95018","THE MEDICAL CENTRE","01656 867900","07789 05580","+44(0)9604 691583","Lancashire","00L","0","1","0","1","1","0",NA,"0","Lower Fold","yes","Channing","Herman","Treutel-Hamill","Lower Fold","3 Lees park","Leanne cape","Lancashire","G9 4ZP","2715100361","no","20200405-543050-CACBA7","2005-10-15","e125965e3e33442f9460e349c2a75ed1","9d4967299cb946ea86c00c803e3da90b","08068 82841","03725099745","zkuhqcsg@gphefuays.yaj","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","yes","yes","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","2008-09-15 05:17:28","20200405-543050-CACBA7","2007-02-04 04:58:34","1970-04-14 22:23:31","2715100361","TR7E 1FW","2006-06-20","+44(0)8106 283185","11","TRUE","7","no","61553a90-fa1f-432d-81d6-62323bc3fc4d","03903252246","08068 82841","FALSE","TRUE","TRUE","FALSE","1990-10-18 05:01:13",NA
"2748768336","20060419","Ellery","Wintheiser","Bednar","Flat 44Lamb island","Dianaport","Rachael causeway","Crossway","Sir Fynwy - Monmouthshire","OX4 1EF","M85773","REABROOK SURGERY","0121 4832900","06702 30221","04161 18670","Sir Fynwy - Monmouthshire","01W","1","0","0","0","0","0","9","0","Crossway","yes","Ellery","Wintheiser","Bednar","Crossway","877 Paige flats","Jenkins corners","Sir Fynwy - Monmouthshire","L7 8FR","2748768336","no","20200327-847393-F125A4","2005-08-28","1695ace9369243bc9193400597a0a0b8","8f1cfb91467e486f820dde08cb714223","+44(0)0270 52290","07102046488","sqvn@fhbuqnzgp.gam","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","no","no","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","2001-10-05 07:24:21","20200327-847393-F125A4","2007-08-30 06:21:48","1990-01-03 17:40:40","2748768336","S68 2FH","2006-05-22","03772460242","60","TRUE","2","no","201865ff-1d90-423b-80ad-632d569803a3","+44(0)9978 522819","+44(0)0270 52290","TRUE","TRUE","FALSE","TRUE","2018-03-31 19:22:07",NA
"8513280400","20060120","Joaquin","Jerde","Heathcote","Studio 13iGerald greens","New Ellieville","Gavin parks","Monzie","Perth and Kinross","DN14 8LF","Y01058","COMMUNITY HOSPITALS","01424 735600","+44(0)7045 18187","+44(0)627951434","Perth and Kinross","36J","0","1","1","1","0","1","9","0","Monzie","no","Joaquin","Jerde","Heathcote","Monzie","76 Andrews fields","Callum ramp","Perth and Kinross","M1B 3PT","8513280400","no","20200405-929477-E33FE4","2005-05-12","d59268fbfe844db6b848a37bdb21fa05","d186a8deae4a45d99de9ea7fbb80ea56","+44(0)052518312","03753205821","ecvui@clhoq.nki","YES, I KNOW MY NHS NUMBER","TRUE","yes","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","1970-11-09 19:36:11","20200405-929477-E33FE4","1980-01-17 03:18:55","1984-11-13 23:59:08","8513280400","LL59 6SL","2005-08-07","08647936389","73","FALSE","8","yes","d431633b-f0b8-4163-b418-41172a59d1c0","04817 88049","+44(0)052518312","TRUE","FALSE","FALSE","FALSE","1997-10-21 22:02:06",NA
"6418732497","20061023","Janene","Ryan","Kreiger","Studio 30Thorpe burg","West Peter","Tony keys","Back o' th' Bank",NA,"EN9 1UA","Y05490","F&G CHILDRENS NURSE SERVICE","0239 2685029","+44(0)188359500","(05697) 83816",NA,"06F","1","1","1","0","1","0","2","1","Back o' th' Bank","no","Janene","Ryan","Kreiger","Back o' th' Bank","Flat 35FDean junctions","Birch lakes",NA,"G42 3NG","6418732497","no","20200323-441540-5C188A","2005-06-18","dbe06394314548bcbdd84db728f5351b","be0f6a5be7b64baa852230e8922a8bbc","+44(0)2092 11260","05503058626","xntryhsmg@tvhgyk.lpj","YES, I KNOW MY NHS NUMBER","TRUE","yes","no","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","1984-02-24 10:59:53","20200323-441540-5C188A","1973-02-03 23:43:49","1998-08-17 10:19:33","6418732497","DL0X 8GJ","2006-01-04","(00862) 78483","54","TRUE","7","yes","c778a233-3bdd-4070-af6b-930943740a7a","+44(0)8069 498599","+44(0)2092 11260","FALSE","TRUE","TRUE","TRUE","1973-07-10 02:25:56",NA
"8255085254","20050522","Rufus","Consuela","Nolan-Williamson","02 Justin walks","Johnsonborough","Christopher overpass","Pepper's Green","Essex","BD10 8NT","Y00656","NDUC NEWCASTLE GATESHEAD OOH","0845 6080325","(01908) 30014","04946 15647","Essex","01T","1","1","0","1","0","1","0","1","Pepper's Green","no","Rufus","Consuela","Nolan-Williamson","Pepper's Green","759 Hayes turnpike","Turner route","Essex","HX0N 2UP","8255085254","yes","20200324-810063-12E858","2005-12-25","0ffcc7df5b754dce9d5bb8c9ec48a6e2","a18408e5d64d4956a75c91d8fdd8f3cd","+44(0)188768050","02615171208","bpxziw@i.fqu","YES, I KNOW MY NHS NUMBER","FALSE","yes","no","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","1977-07-26 23:37:35","20200324-810063-12E858","2015-07-24 13:06:59","2009-03-06 18:36:35","8255085254","W19 5RR","2006-05-17","(07546) 069595","33","FALSE","8","no","8aa4e186-516a-4038-a5d6-cbf95b0e494a","05787 19424","+44(0)188768050","FALSE","TRUE","FALSE","TRUE","1993-12-12 23:03:13",NA
"5516347818","20070320","Nat","Zillah","Kling","Studio 84KGibson isle","East Kieranberg","Moore mount","Westdene","The City of Brighton and Hove","CO13 9PQ","H82604","ST.WILFRID'S HOSPICE","01243 775302","(09452) 17571","0879079360","The City of Brighton and Hove","71E","1","1","1","1","1","1","9","1","Westdene","yes","Nat","Zillah","Kling","Westdene","908 Howard flats","Daniel ways","The City of Brighton and Hove","M68 0HA","5516347818","no","20200408-575798-4001F9","2005-07-06","a7dca530b18b49feacf12c4aa32609b0","3326e7190224495583de9a644e47b991","+44(0)479243604","07977 185336","eja@ngitbp.tdn","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","no","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","2019-09-13 19:31:07","20200408-575798-4001F9","1972-07-14 16:45:44","2005-08-02 19:46:33","5516347818","E5A 4DY","2005-08-06","(09367) 01589","11","FALSE","2","no","38bb86b6-3e90-45aa-a6d7-5f207439c984","+44(0)9406 69606","+44(0)479243604","TRUE","TRUE","TRUE","TRUE","2010-10-29 18:51:13",NA
"9442187146","20061220","Moira","Price-Barrows","Rempel","Flat 2Quinn mill","Wheelerside","William lake","Clapton Park","Greater London","L1 2SE","Y05749","GP ACCESS SERVICE","0151 6510011","+44(0)8541 22885","(01051) 781716","Greater London","11X","1","0","1","1","1","1",NA,"0","Clapton Park","yes","Moira","Price-Barrows","Rempel","Clapton Park","402 Sian ville","Marie extensions","Greater London","DA5 3TS","9442187146","no","20200323-169908-A4F657","2006-04-13","ee44a255a3cc4a148e1e994d7598982a","90c88fbfa4a2473782e9b49feb87acb1","05893 41225","0775005341","mpgs@vrhlquba.yuh","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","no","yes","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","2019-08-12 13:20:26","20200323-169908-A4F657","1971-06-19 18:56:37","2000-05-07 13:07:53","9442187146","M1 8UE","2007-04-20","00760 807332","22","FALSE","6","yes","9d60ea44-62c8-45be-b152-b20289bea396","+44(0)460704166","05893 41225","TRUE","FALSE","TRUE","FALSE","1976-12-29 03:02:49",NA
"5060270633","20060526","Myer","Kozey","Kreiger","629 Alexander forge","West Jacobburgh","Frank union","Shiptonthorpe","East Riding of Yorkshire","EH40 3DA","Y05576","CYPS - EVERGREEN HOUSE","01242 634050","(00071) 146968","0733890457","East Riding of Yorkshire","71E","1","0","1","0","0","0","1","1","Shiptonthorpe","yes","Myer","Kozey","Kreiger","Shiptonthorpe","Flat 18YGeorgia falls","Steele center","East Riding of Yorkshire","E6G 5GJ","5060270633","no","20200331-186996-BB5F0E","2005-11-26","fe39e67dc9f94f33b714fc942e842c80","9604d58fc67147f5a8ad84452f07feca","03913 520820","05456528183","dxaqcezilp@bqmcezyl.kzv","YES, I KNOW MY NHS NUMBER","TRUE","yes","no","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","1987-06-23 19:48:29","20200331-186996-BB5F0E","1996-12-01 07:35:46","2007-02-19 15:45:15","5060270633","E0W 9SP","2006-12-03","(02572) 289379","8","FALSE","7","no","5a7e39da-3d23-43a2-9140-d30de755bf94","+44(0)5876 879856","03913 520820","TRUE","TRUE","FALSE","TRUE","2001-04-27 19:59:04",NA
"2772522010","20061104","Art","Stanton-Bergnaum","Olson","26 Nicole meadow","West Kyleport","Jake freeway","Llanwinio","Sir Gaerfyrddin - Carmarthenshire","WA10 1DH","E86640","SOUTHCOTE CLINIC","01895 679800","08476 10290","06304 938644","Sir Gaerfyrddin - Carmarthenshire","42D","1","0","1","1","1","0","9","1","Llanwinio","no","Art","Stanton-Bergnaum","Olson","Llanwinio","847 Marie mount","Nicole villages","Sir Gaerfyrddin - Carmarthenshire","TD48 8HA","2772522010","no","20200402-134254-ADDCCB","2006-08-01","e6676c84f05348eba6c11d091d4feb35","67d015e93884476ca946e91502adf618","(09499) 265253","(09023) 299130","hkdym@jswgxtrkhe.ijd","YES, I KNOW MY NHS NUMBER","FALSE","yes","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","1976-10-23 19:03:54","20200402-134254-ADDCCB","2019-04-14 11:46:01","2008-10-30 16:10:54","2772522010","E56 7XQ","2005-12-26","(07795) 49512","76","TRUE","4","no","73a4e0ed-2cb5-40e7-ad2a-e6e55f6fe743","+44(0)2233312719","(09499) 265253","TRUE","FALSE","TRUE","TRUE","1991-09-14 06:33:55",NA
"4525845413","20060716","Reynaldo","Hartley","Bruen","Flat 19Charles points","Rosemarybury","Sutton fork","Wig-Fach","Pen-y-bont ar Ogwr - Bridgend","CM7 1FX","Y03441","HEALTH AND WELLBEING CENTRE, EARLS COURT","020 73410300","+44(0)5611283123","06145746066","Pen-y-bont ar Ogwr - Bridgend","10K","1","1","0","1","0","0","1","1","Wig-Fach","yes","Reynaldo","Hartley","Bruen","Wig-Fach","517 Hayley falls","Ann courts","Pen-y-bont ar Ogwr - Bridgend","S81 2TN","4525845413","no","20200412-542766-86D535","2005-06-11","cc3c4db29ec242f1a2991e688d15ab8c","83b394fdbb9e479b9bf714769c01f41e","01066685401","0885449471","vt@moxrqfv.svh","YES, I KNOW MY NHS NUMBER","TRUE","yes","yes","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","1986-06-27 09:38:17","20200412-542766-86D535","2005-03-24 16:46:33","1980-12-02 13:48:24","4525845413","BN37 2YY","2005-06-08","(04616) 951506","50","TRUE","2","yes","32333853-9271-4a00-8000-43c922bd7a47","+44(0)6333 392944","01066685401","FALSE","TRUE","FALSE","FALSE","1983-12-25 05:11:47",NA
"8276127941","20050918","Adonis","Stamm","Crona","Studio 1Bull coves","Johnsonport","Morton hollow","Thurcroft",NA,"N12 9HP","Y03189","BINGLEY CASH CLININC","01274 221060","(07131) 927366","0172701089",NA,"06K","0","1","1","1","0","1",NA,"0","Thurcroft","yes","Adonis","Stamm","Crona","Thurcroft","Studio 2Richardson tunnel","Howard ford",NA,"N1 2LG","8276127941","yes","20200323-493684-1211F5","2006-06-11","3e630ff17f404f5fa5eae738f4b36d19","a3e56515ff1149389f4804fff9763132","+44(0)4082 66795","0456327712","uvnfiqgykd@pznwaflu.rox","YES, I KNOW MY NHS NUMBER","FALSE","yes","no","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","2009-10-09 04:02:55","20200323-493684-1211F5","1982-05-06 09:42:53","1979-06-01 07:31:24","8276127941","W23 9BP","2005-08-27","+44(0)5582 39897","89","TRUE","4","yes","91cc3afb-0f02-4291-b9d1-59387ca13b34","+44(0)7162555737","+44(0)4082 66795","TRUE","FALSE","FALSE","TRUE","2005-01-28 17:27:12",NA
"4429089676","20051003","Jerel","Myrtice","Mills","4 Evans orchard","Smithmouth","French locks","Kirkby","North Yorkshire","DL13 3DG","D83608","ANDAMAN SURGERY","01502 517346","03685667552","+44(0)5833 755003","North Yorkshire","10X","1","0","0","0","1","0","0","1","Kirkby","yes","Jerel","Myrtice","Mills","Kirkby","6 Marcus ridges","Cheryl extension","North Yorkshire","TR6 0JJ","4429089676","yes","20200322-845005-187FBF","2006-02-26","22c2232b20304c1baba0827d8ec7772b","85e9f2d44fd946a8b36352633a77dce8","(04095) 57643","(06580) 61005","wyozxtvqlc@sx.kic","YES, I KNOW MY NHS NUMBER","FALSE","no","no","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","1977-10-27 00:11:38","20200322-845005-187FBF","1987-07-08 11:41:19","1975-04-29 09:47:13","4429089676","S6G 4UP","2005-10-25","(03183) 428553","74","TRUE","7","no","65bd2cc4-c2f5-42d4-a521-7bca8af18eb8","(04994) 79913","(04095) 57643","TRUE","FALSE","TRUE","TRUE","2007-09-01 10:46:21",NA
"6984409321","20060130","Maury","Bernier","Bins-Windler","Studio 6Tracey junctions","Howardburgh","Davis track","Petteridge","Kent","NG16 5AN","H81079","STAINES THAMESIDE MEDICAL","01784 454164","+44(0)2866 11374","+44(0)4791257750","Kent","08M","0","1","1","1","0","1","0","0","Petteridge","yes","Maury","Bernier","Bins-Windler","Petteridge","6 Hannah corner","Clive heights","Kent","MK1 2PP","6984409321","yes","20200326-227016-FAB707","2006-09-28","e1bc219a071e4ada8a553f9a691f3c63","ea2d59f19e164d108a0446b52ab154f0","+44(0)7126 44936","05895 761251","li@xnswvz.lab","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","yes","yes","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","2018-06-15 07:11:08","20200326-227016-FAB707","2003-12-03 04:43:41","1990-05-26 01:07:10","6984409321","SG8H 9DE","2006-01-13","06455485385","78","TRUE","7","yes","2ffb5213-e7d1-4060-a16a-07ab22250f88","+44(0)1800 201354","+44(0)7126 44936","TRUE","FALSE","FALSE","TRUE","1977-11-25 19:16:02",NA
"7112921430","20060819","Kristan","Turner","Langworth-Lehner","Studio 42eGail walks","Scottland","Kathryn lights","Passenham","Northamptonshire","SY17 5JD","E83622","TEMPLE FORTUNE MEDICAL GROUP","020 84584431","+44(0)569183827","+44(0)1376 977307","Northamptonshire","42D","1","0","0","1","0","1","9","0","Passenham","no","Kristan","Turner","Langworth-Lehner","Passenham","498 Scott meadows","Eric spurs","Northamptonshire","M1 1XD","7112921430","yes","20200410-947453-AFDFB6","2005-09-06","32a2dd3d95e94ac68b632f5040390fc2","24769b5bdd914a8da02aa1ac35550a4f","+44(0)253338253","0353959990","lt@pso.yuh","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","no","yes","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","1981-06-01 17:26:23","20200410-947453-AFDFB6","2006-05-13 08:15:08","2011-08-20 16:06:14","7112921430","S9 9AX","2006-03-06","08675912733","15","TRUE","5","yes","97218a40-ac31-4dd4-82b6-aafb81a4e461","(09691) 47532","+44(0)253338253","FALSE","FALSE","FALSE","TRUE","2008-02-12 13:33:29",NA
"6009014524","20050725","Harley","Greenfelder-Hammes","Watsica","449 Fletcher loop","West Leon","Alexandra gardens","Winskill","Cumbria","RG21 5PH","Y03332","HMP DORCHESTER","01305 714500","00479042720","05740 51244","Cumbria","99E","1","0","0","0","0","0","1","0","Winskill","no","Harley","Greenfelder-Hammes","Watsica","Winskill","4 Alan estate","Douglas track","Cumbria","G25 7HB","6009014524","no","20200414-588714-5059B2","2005-08-19","459cde6ff0ba4c948f37654eebbae95d","b9518e6c1d714c87a9b0ccfe475e6bd2","(08662) 36542","02851875176","ydzikvs@powlucdz.ytf","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","yes","no","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","2014-04-23 09:30:00","20200414-588714-5059B2","1979-10-14 15:32:50","1997-11-29 18:05:25","6009014524","M6F 7RS","2006-04-26","0703078992","46","TRUE","3","yes","4ea92cf2-9d3f-4547-a41e-ea30909a3ce1","(00174) 93382","(08662) 36542","TRUE","FALSE","TRUE","TRUE","1990-07-08 19:16:18",NA
"2032144529","20051024","Clotilda","Emmerich","Kuhn","Studio 45FJulian hollow","Port Dianashire","Waters trafficway","Houbie","Shetland Islands","ME6 5DE","M85805","ANN MARIE HOWES CENTRE","0121 6752030","09272339698","(06603) 94813","Shetland Islands","36J","0","0","0","0","1","1","2","0","Houbie","yes","Clotilda","Emmerich","Kuhn","Houbie","Studio 1Leigh glens","Christine plain","Shetland Islands","S87 5SY","2032144529","yes","20200327-962120-83976B","2005-06-26","86116f8aa18e4e4aa39c65374e776de1","9a97405c6f9d4d3a8ba33423c271705f","0168379490","06396449483","kbnc@zrmfitkyu.uxr","YES, I KNOW MY NHS NUMBER","TRUE","yes","no","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","2006-10-20 14:08:50","20200327-962120-83976B","1974-02-24 05:50:16","1984-02-08 15:43:39","2032144529","OX27 5RS","2006-12-09","+44(0)5730927505","10","FALSE","6","yes","6f21d375-ace8-4642-999e-6be368f44d74","07993 91278","0168379490","TRUE","FALSE","FALSE","FALSE","1997-12-23 03:58:45",NA
"7307382549","20070201","Gust","Hoppe","Zboncak-McLaughlin","290 Booth canyon","North Cameronbury","Melissa ridges","Llanycrwys","Sir Gaerfyrddin - Carmarthenshire","NG2 5GN","N82647","PRIMARY CARE CONNECT ANFIELD","0151 2959532","+44(0)9703 85816","0735875102","Sir Gaerfyrddin - Carmarthenshire","36L","0","0","1","0","0","1","1","0","Llanycrwys","no","Gust","Hoppe","Zboncak-McLaughlin","Llanycrwys","Flat 38Martyn viaduct","Turner knolls","Sir Gaerfyrddin - Carmarthenshire","DY7 3NL","7307382549","no","20200412-242362-3B4988","2007-01-08","23d5c053cf224751879bc7f0a0de5493","bb51df7381ea4170be37a4b23071048e","+44(0)112515000","0571668070","nmeyhzwpoa@g.sbe","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","no","no","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","2017-12-25 23:57:22","20200412-242362-3B4988","2012-10-23 09:06:59","2002-02-26 12:22:01","7307382549","SM8 8QF","2005-06-06","+44(0)4449 438658","85","TRUE","7","no","c9a08a0b-03c7-4e36-b2dd-475ae7532a6c","(03090) 94383","+44(0)112515000","FALSE","FALSE","FALSE","TRUE","1977-10-26 12:21:49",NA
"2734281112","20060819","Tayla","Bartell","Maggio","676 Thomas mission","Lake Philipland","Day rest","Meir Hay","City of Stoke-on-Trent","NG11 9BG","G84020","CHELSFIELD SURGERY","01689 852204","0709513218","0314733256","City of Stoke-on-Trent","07T","0","0","1","1","1","0","2","0","Meir Hay","yes","Tayla","Bartell","Maggio","Meir Hay","Studio 74pMorley plaza","Kaur motorway","City of Stoke-on-Trent","W3 2YS","2734281112","no","20200327-138195-1A2C9C","2005-07-27","6dfe17032834436ba7c0ce09798c7c7b","7ed73dee421e45288ef065367c08c3eb","0747521758","+44(0)2008097707","egpfzb@ocitz.xcz","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","no","no","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","1994-03-19 19:42:22","20200327-138195-1A2C9C","2016-09-21 18:57:36","1994-02-10 20:08:13","2734281112","SR02 4ZL","2005-08-19","02944 23802","29","TRUE","7","yes","7dd8bf18-b519-453e-8350-6e1203e28cbc","+44(0)390048526","0747521758","TRUE","TRUE","FALSE","FALSE","1985-01-21 06:12:50",NA
